,logFC.Riboseq_sample-RNAseq_sample,AveExpr.Riboseq_sample-RNAseq_sample,t.Riboseq_sample-RNAseq_sample,P.Value.Riboseq_sample-RNAseq_sample,adj.P.Val.Riboseq_sample-RNAseq_sample,B.Riboseq_sample-RNAseq_sample,Symbol.Riboseq_sample-RNAseq_sample
NKD2,1.90232757119041,3.57605217728136,3.85088013443694,0.00406083084125968,0.0233241699824671,-1.84692125745776,NKD2
NKILA,3.09740988009873,0.522398033794985,3.4775644478361,0.00719624953837075,0.034408326582245,-2.55115988547809,NKILA
NKIRAS1,-0.55296248071725,1.1394042116414,-0.836204458727748,0.425139635724057,0.566017053262486,-6.51622315382459,NKIRAS1
NKIRAS2,0.0992107054632507,5.06021954477687,0.256244750592019,0.803645218542713,0.872691577216061,-6.75937878873653,NKIRAS2
NKPD1,0.55274058590128,0.283833850737473,2.40338049834914,0.0402398326471345,0.11033326030535,-4.77725222060183,NKPD1
NKRF,0.189298617924774,5.4312106001175,0.60931973157159,0.557697699138409,0.681399923534059,-6.68205262114644,NKRF
NKTR,-2.26235435524287,5.28515344079315,-2.45096169187834,0.037244571152291,0.104844250729881,-4.1716492364632,NKTR
NKX1-2,-0.752218949507044,1.14363687377278,-1.12853860433022,0.288887314829955,0.432549698883159,-6.19052948090031,NKX1-2
NKX2-1,0.21832349693266,3.30953367085383,0.483812664951809,0.640317882237172,0.748035404337972,-6.34133008282552,NKX2-1
NKX2-2,0.703205162803566,0.766142862459145,1.34099910189093,0.213468948879771,0.350927784579655,-5.96754597559524,NKX2-2
NKX2-3,4.12279153256607,1.00635072147875,6.10853055421523,0.000193743097156308,0.00282105228583654,1.16402200608472,NKX2-3
NKX2-4,-0.352401664705446,2.18991837472779,-0.428380780298663,0.678657001218948,0.777890683056679,-6.52891818427577,NKX2-4
NKX2-5,2.64120759999187,2.70584230558547,2.14005525848944,0.0616640879180705,0.147981232913024,-4.43415992709349,NKX2-5
NKX2-8,3.99683958855776,1.02156706438191,4.0234953297999,0.00313637638803399,0.0194028377732681,-1.62843461625521,NKX2-8
NKX3-1,0.122537118921082,1.57438502753529,0.115045979083176,0.910988202171685,0.944644248127789,-6.5802182717956,NKX3-1
NKX3-2,0.603735823419799,0.210597682101273,2.98231585346401,0.015755558382726,0.0579413840185792,-3.87509857719484,NKX3-2
NKX6-1,0.291328738017542,0.417423475429996,1.56333342659345,0.153138729859484,0.278033458220031,-5.9634653316459,NKX6-1
NLE1,-0.173370951931901,4.84597031894804,-0.361036213393447,0.726578580980974,0.815019577807834,-6.55697012798223,NLE1
NLGN1,1.33161881593208,3.76998854875637,2.77138012919991,0.0221376180571478,0.0734694150754143,-3.53130547778854,NLGN1
NLGN2,-2.18416538295275,4.83864951007263,-3.87197807974497,0.00393375770370116,0.0228170876174416,-1.87318738785089,NLGN2
NLGN3,1.23232503649,1.16012067546505,1.28525379197953,0.231462788191242,0.37052033660262,-5.87593335939027,NLGN3
NLK,-3.44553491795926,2.42883031037108,-15.0292873320839,1.3957988130791e-07,1.10707233949723e-05,8.24614639617973,NLK
NLN,-0.00015199264240362,4.75316068010289,-0.000399132255476826,0.999690430483909,0.999832069819483,-6.73308424477787,NLN
NLRC3,0.756841392718887,0.0955747130134073,4.52245892055681,0.001522129074211,0.0118857401934242,-1.47583379028422,NLRC3
NLRC4,0.540951272008495,0.054337853005743,2.78011937288661,0.0218267520149426,0.0727970907032743,-4.17024317196556,NLRC4
NLRC5,-0.290382991900688,0.710815731738728,-1.34912960807918,0.210946126838298,0.348279431493754,-6.0516863570111,NLRC5
NLRX1,-1.63338772014824,2.75940646162863,-1.96726584437863,0.0813891881950641,0.179623660925108,-5.04230213663062,NLRX1
NMB,2.74060323462048,1.98090277073713,4.46639865532574,0.00164796623848026,0.0124817528727813,-0.900881458586292,NMB
NMD3,1.38758300926061,4.39444858402263,2.85849970691393,0.0192302076764516,0.0666098526841052,-3.55408576883188,NMD3
NME1,-0.218269438507501,5.63224135323787,-0.45659455756604,0.65901133716111,0.763054380221484,-7.06898596711095,NME1
NME2,0.957362541276633,4.39830868327284,1.80774090235154,0.104827249818167,0.213249439903873,-5.0705182732682,NME2
NME3,-0.741441385463382,5.3516966369214,-1.35429331825076,0.209357077560602,0.346593873919687,-5.81641653725633,NME3
NME4,-0.259064440830598,6.04126371966339,-0.601101882723242,0.562917154545232,0.685345324928388,-6.91036716170586,NME4
NME5,-0.0334393082391371,1.30187560829352,-0.1610127151638,0.875715244123637,0.920871906762172,-7.03648162333005,NME5
NME6,-0.349410167359761,3.06476417581012,-0.66406870632375,0.523644450581398,0.65229982310615,-6.27082048943923,NME6
NME7,2.87996513316247,1.88079656851146,2.79721716331434,0.02123136676302,0.0715380515418417,-3.42936438751448,NME7
NME9,0.605340093368103,0.3700153437632,1.35420189772782,0.209385121877108,0.346593873919687,-6.33913749773289,NME9
NMI,0.0970817633189765,0.386539511293048,0.464755771580574,0.653378994875437,0.758585908688439,-6.97064974674381,NMI
NMNAT1,-1.91803324256621,1.81213532686023,-6.49357202148068,0.000123611934208751,0.00208500990102646,1.52690557320661,NMNAT1
NMNAT3,1.71790716065879,0.317710358790572,2.79144719794931,0.0214304164683741,0.0720304133708022,-3.84997018609321,NMNAT3
NMRK1,1.48278798946837,1.5730628664207,1.61034611809154,0.142512306810055,0.264757109315074,-5.28479180345057,NMRK1
NMT1,-0.470522760720224,6.47453549261777,-2.41213806071337,0.0396710752771933,0.10928333603114,-4.67945316922446,NMT1
NMT2,0.870882172891296,3.84753607891371,1.02175701948662,0.334133926957998,0.479108549745381,-6.10422247608981,NMT2
NMU,1.94253897329739,2.17904060429911,1.68083645899253,0.127824209952338,0.244860542212634,-5.14831903757555,NMU
NNAT,0.52343722702723,0.0873049726741741,2.46470413105708,0.0364216156989904,0.103253086433403,-4.68415291901337,NNAT
NNT,-0.681157712531816,5.45713442552685,-1.58256701187995,0.148708214873147,0.272021582998068,-5.5710920884442,NNT
NNT-AS1,-0.878462265416666,2.7879380447542,-0.763912781818153,0.464886419043355,0.601527491893877,-6.33835189742318,NNT-AS1
NOA1,1.645962402277,4.17790872450954,3.09860928318655,0.013079766282099,0.0510533979459976,-3.14905348959672,NOA1
NOB1,1.13976459770936,4.27261287382673,1.79145834065349,0.107546784384761,0.217621542488757,-5.37568235327348,NOB1
NOC2L,2.59678994808964,6.11114746767265,5.3091061265656,0.00052395543987814,0.00566401447182204,-0.323014023703478,NOC2L
NOC2LP2,0.82752139060114,5.43377722382338,2.18978861042053,0.0569029996488566,0.140104037154265,-4.93003431789708,NOC2LP2
NOC3L,0.183410932128352,4.83295745792555,0.531647785705249,0.608113103076374,0.722512808956545,-6.59867653634167,NOC3L
NOC4L,2.29781524322112,4.663892277169,3.486854742223,0.00709300916230681,0.0340664563565382,-2.64614793051422,NOC4L
NOCT,1.53969413836753,1.98025492418377,1.41126658753428,0.192493112195106,0.326519014534483,-5.53934657220073,NOCT
NOD1,2.00057983538612,1.88328004819748,4.39942808500449,0.0018130900594167,0.0133946653369152,-0.982779894242406,NOD1
NOG,1.41175446342639,4.35473029279416,1.87255437815415,0.0946264670855066,0.198386763040271,-5.03633616853986,NOG
NOL10,1.06813343048848,4.38305077107743,1.43773152492878,0.185066822662747,0.317007207274043,-5.81466854617067,NOL10
NOL11,1.29605565634838,4.40098535920444,3.76940022776756,0.00459391218204339,0.0253644318287401,-2.20150806132079,NOL11
NOL12,0.571973331222447,3.90982469950052,0.965925208579433,0.359848043268566,0.503780511661953,-6.01852717270583,NOL12
NOL3,0.474143228217947,1.59458827212029,0.39751350188866,0.700448476109015,0.795058014609027,-6.50754361133539,NOL3
NOL4,1.55007020058769,0.942422792795938,2.03937881191874,0.0725131310545408,0.166218604355903,-4.86303297878866,NOL4
NOL4L,-2.3426433010004,2.96413583147218,-4.93396189595755,0.000861635896868649,0.00802942283299775,-0.52033515537354,NOL4L
NOL6,0.717843979755743,4.65447732608264,1.81515307590546,0.10361061470714,0.211391268145569,-5.15932141163508,NOL6
NOL7,0.723900570038502,5.57249653254977,2.50991261001243,0.033840472809369,0.0983652038547811,-4.4603455148021,NOL7
NOL8,-1.14669959951958,4.54668294885942,-1.80121700692711,0.105909094367483,0.21501647890137,-5.07498533286766,NOL8
NOL9,-0.987352615896015,5.12402841010406,-1.59998002163924,0.144796661890263,0.267185893682751,-5.44646475471885,NOL9
NOLC1,1.67096552761077,7.58727479831678,10.7042096798886,2.40416001628584e-06,0.000107411174398492,5.22885048110894,NOLC1
NOM1,-2.22318732689673,5.38839050010123,-3.67262063494438,0.00532481066915372,0.0282203466011975,-2.18847097011992,NOM1
NOMO2,0.137812414158686,5.9444225361013,0.470783911120314,0.649233624676061,0.75545045027418,-6.9305482253025,NOMO2
NONO,0.173848548349712,8.20843725823981,1.31374170190102,0.222114070969355,0.360437523441995,-6.76642597302847,NONO
NOP10,-0.805299947434595,5.25757956317861,-2.351332304294,0.0437911379280334,0.116936501847546,-4.39311678413865,NOP10
NOP14,0.756970032256113,5.37154323413754,2.20896059349832,0.0551650390070812,0.137092064900893,-4.97077498038423,NOP14
NOP14-AS1,0.154786207788802,0.479702395607274,0.765740909050069,0.463851981542364,0.600574309924349,-6.79972601027424,NOP14-AS1
NOP16,1.33923330029313,4.7099405225364,3.32197389023465,0.00918016959503782,0.0406327431935204,-2.89916388198033,NOP16
NOP2,-0.00553855696319694,6.44100747992774,-0.0197048278204782,0.984717910965384,0.991673970609182,-7.23872237882786,NOP2
NOP53,0.324203017117375,6.2106439762018,0.630388216520289,0.544444022736259,0.670019239277415,-6.99569089291376,NOP53
NOP56,-1.50800527425331,7.92178489283042,-4.59765047678154,0.00136928775805494,0.0111165063647037,-1.43812887190658,NOP56
NOP58,-0.504522724318736,6.44639686220342,-2.23980265021927,0.0524775716809937,0.132276085876142,-5.0171899638345,NOP58
NOP9,-0.428570069406698,5.27787045798225,-1.13299311035084,0.287110058903776,0.430710850239455,-6.1924458535445,NOP9
NORAD,-4.94951734426106,5.41363713573126,-6.0381099618092,0.000210766455536492,0.00299055358720019,0.997504273648803,NORAD
NOS1AP,2.2781676919845,1.40216366097913,2.62537822488595,0.0280507512131291,0.0862763525781913,-3.77455697429467,NOS1AP
NOSIP,2.1126375718139,4.58576895989234,4.49122220483661,0.00159092070120792,0.0121788622934213,-1.13462762075046,NOSIP
NOSTRIN,0.497798070170912,0.257125274437999,1.06322682611769,0.315954135481893,0.460617669743865,-6.63288896507205,NOSTRIN
NOTCH1,2.03755674051581,4.70521943378812,5.04441597046412,0.000742691639011895,0.0072362460728571,-0.31663738058969,NOTCH1
NOTCH2,-0.47370488316925,7.15702432951814,-2.35050465234974,0.043850049800058,0.117032391583848,-4.93401353942894,NOTCH2
NOTCH2NLA,1.50461161885939,2.19393770366782,1.88743174869963,0.09242034959347,0.19519276480627,-4.85069870686883,NOTCH2NLA
